Game Number,Score,Tiles Closed,Rolls,Moves
987,11,7,"[(4, 6), (3, 2), (4, 5), (1, 5), (2, 2), (3, 4)]","[(1, 9), (5,), (2, 7), (6,), (4,)]"
988,13,7,"[(6, 1), (6, 1), (2, 6), (5, 5), (5, 6)]","[(7,), (1, 6), (8,), (2, 3, 5)]"
989,11,6,"[(3, 6), (3, 6), (6, 1), (3, 6), (6, 6)]","[(9,), (1, 8), (7,), (3, 6)]"
990,22,6,"[(4, 1), (3, 1), (1, 3), (4, 6), (2, 6)]","[(5,), (4,), (1, 3), (2, 8)]"
991,16,6,"[(1, 6), (4, 5), (3, 4), (2, 4), (3, 3)]","[(7,), (9,), (1, 6), (2, 4)]"
992,8,8,"[(5, 1), (6, 6), (3, 3), (2, 4), (2, 5), (2, 2)]","[(6,), (3, 9), (1, 5), (2, 4), (7,)]"
993,0,9,"[(1, 3), (6, 3), (4, 1), (6, 3), (3, 6), (3, 6)]","[(4,), (9,), (5,), (1, 8), (2, 7), (3, 6)]"
994,4,8,"[(6, 2), (3, 6), (3, 5), (4, 3), (6, 3), (1, 2)]","[(8,), (9,), (1, 7), (2, 5), (3, 6)]"
995,10,7,"[(2, 1), (3, 5), (5, 6), (5, 3), (3, 2), (1, 2)]","[(3,), (8,), (2, 9), (1, 7), (5,)]"
996,8,6,"[(3, 2), (6, 3), (6, 2), (6, 1), (5, 3), (5, 1)]","[(5,), (9,), (8,), (7,), (2, 6)]"
997,6,8,"[(2, 2), (5, 6), (3, 6), (1, 6), (5, 3), (4, 3)]","[(4,), (2, 9), (1, 8), (7,), (3, 5)]"
998,6,7,"[(2, 6), (3, 6), (4, 4), (4, 5), (1, 4), (4, 6)]","[(8,), (9,), (1, 7), (3, 6), (5,)]"
999,7,7,"[(3, 2), (2, 6), (4, 3), (1, 6), (5, 6), (6, 4)]","[(5,), (8,), (7,), (1, 6), (2, 9)]"
1000,4,8,"[(2, 6), (4, 4), (6, 5), (3, 6), (3, 2), (2, 1)]","[(8,), (1, 7), (2, 9), (3, 6), (5,)]"
